order_id,customer_id,order_date,ship_date,segment,region,category,product_name,quantity,unit_price,discount,revenue,profit
ORD-2080,CUST-1026,2022-03-13,2022-03-15,Home Office,East,Furniture,Standing Desk,3,511.59,0.15,1304.55,195.22
ORD-2081,CUST-2985,2022-07-01,2022-07-04,Consumer,East,Food & Bev,Blender,2,272.67,0.0,545.34,167.91
ORD-2082,CUST-1595,2022-09-11,2022-09-15,Corporate,North,Food & Bev,Tea Set,2,86.86,0.0,173.72,51.86
ORD-2083,CUST-2504,2022-04-07,2022-04-08,Consumer,South,Furniture,Sofa,5,1209.76,0.1,5443.92,1406.79
ORD-2084,CUST-1683,2023-05-14,2023-05-17,Home Office,East,Clothing,Sneakers,6,698.95,0.1,3774.33,775.24
ORD-2085,CUST-2350,2023-06-16,2023-06-22,Home Office,East,Food & Bev,Coffee Maker,1,238.89,0.15,203.06,81.16
ORD-2086,CUST-2955,2022-09-08,2022-09-13,Consumer,West,Furniture,Office Chair,7,551.94,0.0,3863.58,648.48
ORD-2087,CUST-2864,2023-11-27,2023-12-02,Home Office,East,Food & Bev,Coffee Maker,8,1481.25,0.2,9480.0,1528.49
ORD-2088,CUST-1703,2023-03-04,2023-03-07,Home Office,West,Clothing,Formal Shirt,5,302.05,0.2,1208.2,340.75
ORD-2089,CUST-1301,2022-12-22,2022-12-25,Home Office,West,Electronics,iPad Air,2,1454.82,0.15,2473.19,1049.95
ORD-2090,CUST-1603,2023-07-26,2023-08-01,Home Office,East,Food & Bev,Air Fryer,3,469.4,0.1,1267.38,155.4
ORD-2091,CUST-1881,2022-10-17,2022-10-24,Consumer,North,Electronics,iPad Air,10,202.68,0.15,1722.78,356.68
ORD-2092,CUST-2574,2022-05-22,2022-05-25,Corporate,North,Clothing,Winter Jacket,5,1182.19,0.2,4728.76,1574.03
ORD-2093,CUST-1969,2022-07-21,2022-07-25,Consumer,East,Furniture,Office Desk,10,1379.02,0.1,12411.18,2191.82
ORD-2094,CUST-2154,2023-02-13,2023-02-14,Corporate,West,Clothing,Running Shoes,5,1381.89,0.2,5527.56,1153.92
ORD-2095,CUST-1175,2022-07-24,2022-07-27,Home Office,South,Food & Bev,Water Bottle,3,636.14,0.05,1813.0,372.34
ORD-2096,CUST-1641,2022-07-07,2022-07-11,Home Office,West,Clothing,Sneakers,7,162.14,0.2,907.98,231.23
ORD-2097,CUST-2570,2023-04-23,2023-04-27,Corporate,East,Clothing,Jeans,7,702.7,0.2,3935.12,429.9
ORD-2098,CUST-2112,2022-11-06,2022-11-13,Home Office,South,Food & Bev,Coffee Maker,4,878.88,0.1,3163.97,457.34
ORD-2099,CUST-1111,2023-02-17,2023-02-23,Consumer,West,Clothing,Winter Jacket,1,704.96,0.2,563.97,147.24
ORD-2100,CUST-2414,2022-04-20,2022-04-23,Home Office,East,Electronics,MacBook Pro,10,164.15,0.1,1477.35,440.11
ORD-2101,CUST-2057,2023-08-22,2023-08-28,Home Office,North,Clothing,Winter Jacket,9,1114.26,0.0,10028.34,3465.3
ORD-2102,CUST-2918,2022-08-17,2022-08-23,Consumer,West,Furniture,Sofa,3,465.32,0.1,1256.36,441.86
ORD-2103,CUST-1506,2022-03-10,2022-03-11,Consumer,South,Electronics,iPad Air,3,913.61,0.0,2740.83,772.74
ORD-2104,CUST-1990,2023-06-02,2023-06-06,Consumer,West,Furniture,Office Desk,7,102.37,0.0,716.59,146.88
ORD-2105,CUST-1378,2023-11-29,2023-12-03,Home Office,East,Furniture,Standing Desk,10,202.33,0.05,1922.13,620.21
ORD-2106,CUST-1204,2023-12-18,2023-12-23,Home Office,South,Furniture,Standing Desk,4,724.71,0.1,2608.96,525.2
ORD-2107,CUST-1580,2023-01-31,2023-02-06,Corporate,East,Food & Bev,Water Bottle,2,706.67,0.15,1201.34,182.43
ORD-2108,CUST-2859,2023-08-18,2023-08-21,Consumer,West,Food & Bev,Coffee Maker,1,974.76,0.2,779.81,199.29
ORD-2109,CUST-2763,2023-04-15,2023-04-18,Home Office,West,Clothing,Running Shoes,1,1473.0,0.1,1325.7,364.86
ORD-2110,CUST-2464,2022-03-06,2022-03-08,Home Office,West,Furniture,Office Chair,3,540.76,0.2,1297.82,283.9
ORD-2111,CUST-1369,2022-03-11,2022-03-18,Corporate,East,Furniture,Office Chair,8,577.25,0.15,3925.3,1224.87
ORD-2112,CUST-1060,2023-08-18,2023-08-21,Home Office,East,Clothing,Running Shoes,10,933.86,0.15,7937.81,981.51
ORD-2113,CUST-2655,2022-04-19,2022-04-23,Home Office,North,Furniture,Standing Desk,8,499.02,0.05,3792.55,1681.86
ORD-2114,CUST-1234,2023-01-29,2023-02-05,Home Office,South,Furniture,Office Desk,7,1385.12,0.0,9695.84,3046.11
ORD-2115,CUST-1920,2023-09-14,2023-09-20,Corporate,West,Electronics,MacBook Pro,1,1386.86,0.1,1248.17,171.85
ORD-2116,CUST-1331,2022-09-16,2022-09-20,Consumer,South,Food & Bev,Air Fryer,8,1024.7,0.05,7787.72,1327.16
ORD-2117,CUST-1736,2023-08-20,2023-08-21,Consumer,South,Food & Bev,Tea Set,2,321.24,0.05,610.36,251.87
ORD-2118,CUST-1970,2022-07-09,2022-07-15,Corporate,North,Food & Bev,Tea Set,9,754.34,0.05,6449.61,1932.49
ORD-2119,CUST-2602,2023-03-26,2023-03-30,Consumer,South,Clothing,Formal Shirt,7,1313.49,0.2,7355.54,936.73
ORD-2120,CUST-2926,2022-08-25,2022-08-26,Corporate,North,Clothing,Winter Jacket,10,820.0,0.0,8200.0,1462.94
ORD-2121,CUST-1494,2023-01-02,2023-01-03,Home Office,West,Clothing,Formal Shirt,3,1452.81,0.0,4358.43,1251.08
ORD-2122,CUST-1066,2023-12-16,2023-12-17,Home Office,North,Clothing,Jeans,10,717.05,0.1,6453.45,2120.81
ORD-2123,CUST-1675,2022-12-09,2022-12-16,Consumer,East,Clothing,Jeans,1,226.15,0.2,180.92,69.81
ORD-2124,CUST-2225,2023-08-01,2023-08-06,Consumer,West,Electronics,iPhone 15,1,531.85,0.0,531.85,230.01
ORD-2125,CUST-2331,2022-10-05,2022-10-11,Consumer,West,Electronics,Dell Monitor,1,174.01,0.15,147.91,41.07
ORD-2126,CUST-2761,2022-08-22,2022-08-23,Corporate,West,Clothing,Jeans,1,59.0,0.05,56.05,16.08
ORD-2127,CUST-2125,2023-02-01,2023-02-08,Consumer,West,Food & Bev,Coffee Maker,7,1049.25,0.15,6243.04,2156.77
ORD-2128,CUST-1487,2023-09-23,2023-09-26,Consumer,West,Furniture,Office Desk,6,306.6,0.15,1563.66,658.81
ORD-2129,CUST-1511,2023-02-27,2023-03-05,Consumer,North,Furniture,Office Desk,9,860.71,0.0,7746.39,3142.24
ORD-2130,CUST-2823,2023-03-26,2023-03-28,Consumer,North,Electronics,MacBook Pro,5,84.7,0.1,381.15,118.48
ORD-2131,CUST-2113,2023-02-12,2023-02-16,Home Office,South,Furniture,Office Chair,2,991.75,0.0,1983.5,372.04
ORD-2132,CUST-2338,2023-03-31,2023-04-06,Consumer,East,Furniture,Bookshelf,5,1413.31,0.2,5653.24,1144.44
ORD-2133,CUST-2444,2023-12-16,2023-12-21,Corporate,East,Furniture,Sofa,9,174.48,0.1,1413.29,586.73
ORD-2134,CUST-1762,2022-05-21,2022-05-28,Consumer,North,Food & Bev,Water Bottle,9,361.19,0.2,2600.57,451.9
ORD-2135,CUST-1069,2023-03-27,2023-04-02,Home Office,South,Furniture,Office Desk,8,1430.51,0.0,11444.08,3142.75
ORD-2136,CUST-2766,2022-03-28,2022-03-29,Corporate,West,Clothing,Formal Shirt,5,1284.77,0.15,5460.27,1492.7
ORD-2137,CUST-2352,2022-08-18,2022-08-20,Consumer,West,Food & Bev,Blender,7,292.95,0.15,1743.05,499.16
ORD-2138,CUST-2210,2023-09-16,2023-09-23,Consumer,East,Clothing,Winter Jacket,6,1385.59,0.1,7482.19,2870.06
ORD-2139,CUST-2133,2023-09-29,2023-10-03,Home Office,East,Furniture,Office Desk,7,1178.27,0.0,8247.89,3155.55
ORD-2140,CUST-1780,2023-08-10,2023-08-16,Corporate,West,Food & Bev,Water Bottle,10,1158.14,0.1,10423.26,1635.33
ORD-2141,CUST-1605,2022-10-15,2022-10-22,Consumer,South,Food & Bev,Air Fryer,5,146.59,0.05,696.3,257.61
ORD-2142,CUST-2659,2023-09-23,2023-09-26,Consumer,West,Clothing,Sneakers,6,417.75,0.1,2255.85,843.35
ORD-2143,CUST-1900,2023-11-08,2023-11-11,Home Office,East,Electronics,MacBook Pro,5,1274.44,0.15,5416.37,1418.84
ORD-2144,CUST-1162,2023-05-07,2023-05-13,Corporate,North,Electronics,iPad Air,9,342.41,0.0,3081.69,933.29
ORD-2145,CUST-2013,2023-03-28,2023-03-30,Consumer,East,Clothing,Sneakers,5,1153.65,0.1,5191.43,990.73
ORD-2146,CUST-2037,2023-09-25,2023-10-01,Consumer,South,Furniture,Standing Desk,1,364.36,0.0,364.36,59.93
ORD-2147,CUST-1033,2023-07-21,2023-07-27,Consumer,East,Food & Bev,Tea Set,4,110.0,0.1,396.0,174.77
ORD-2148,CUST-1158,2022-08-29,2022-09-01,Home Office,North,Clothing,Sneakers,2,134.67,0.15,228.94,31.96
ORD-2149,CUST-1293,2023-01-16,2023-01-23,Home Office,East,Furniture,Standing Desk,7,125.66,0.15,747.68,303.97
ORD-2150,CUST-1328,2023-02-22,2023-02-28,Corporate,East,Electronics,Samsung TV,6,716.61,0.1,3869.69,1229.29
ORD-2151,CUST-2599,2023-08-29,2023-08-30,Consumer,East,Clothing,Winter Jacket,2,921.38,0.1,1658.48,462.35
ORD-2152,CUST-2963,2022-02-03,2022-02-09,Home Office,West,Clothing,Running Shoes,3,584.01,0.0,1752.03,760.93
ORD-2153,CUST-2074,2022-05-05,2022-05-12,Home Office,West,Furniture,Sofa,9,1201.34,0.2,8649.65,2294.88
ORD-2154,CUST-1644,2023-08-13,2023-08-16,Consumer,East,Food & Bev,Water Bottle,4,506.45,0.1,1823.22,329.66
ORD-2155,CUST-1741,2023-02-24,2023-02-27,Home Office,West,Electronics,iPhone 15,2,540.94,0.2,865.5,109.71
ORD-2156,CUST-1501,2023-03-05,2023-03-07,Corporate,South,Food & Bev,Tea Set,10,1245.18,0.05,11829.21,5015.6
ORD-2157,CUST-1862,2022-09-24,2022-10-01,Home Office,South,Food & Bev,Tea Set,5,525.53,0.0,2627.65,337.72
ORD-2158,CUST-2567,2022-07-22,2022-07-24,Home Office,West,Furniture,Sofa,8,42.96,0.0,343.68,84.72
ORD-2159,CUST-2084,2023-03-18,2023-03-19,Consumer,South,Food & Bev,Coffee Maker,3,1485.1,0.05,4232.53,1186.01
ORD-2160,CUST-2837,2023-02-16,2023-02-22,Consumer,East,Food & Bev,Blender,9,377.32,0.1,3056.29,432.96
ORD-2161,CUST-2516,2022-02-16,2022-02-17,Home Office,North,Clothing,Sneakers,6,1425.88,0.15,7271.99,2332.79
ORD-2162,CUST-2918,2022-05-18,2022-05-24,Home Office,West,Food & Bev,Water Bottle,3,1091.09,0.2,2618.62,1101.7
ORD-2163,CUST-2479,2023-08-31,2023-09-03,Home Office,North,Electronics,iPhone 15,8,581.47,0.15,3954.0,639.97
ORD-2164,CUST-2728,2023-05-21,2023-05-24,Corporate,South,Clothing,Winter Jacket,1,854.91,0.2,683.93,207.19
ORD-2165,CUST-2504,2022-11-23,2022-11-30,Corporate,East,Food & Bev,Water Bottle,3,1431.2,0.0,4293.6,1652.59
ORD-2166,CUST-1560,2023-09-23,2023-09-26,Home Office,East,Furniture,Bookshelf,2,534.07,0.05,1014.73,143.58
ORD-2167,CUST-1288,2022-10-23,2022-10-26,Consumer,South,Food & Bev,Blender,10,1135.13,0.05,10783.74,3593.7
ORD-2168,CUST-2704,2023-09-05,2023-09-06,Consumer,South,Electronics,iPhone 15,9,816.12,0.05,6977.83,714.06
ORD-2169,CUST-1224,2023-08-08,2023-08-12,Corporate,South,Electronics,Samsung TV,8,790.92,0.15,5378.26,1093.02
ORD-2170,CUST-2645,2022-09-27,2022-09-28,Corporate,West,Electronics,iPad Air,3,1489.75,0.0,4469.25,1961.79
ORD-2171,CUST-1151,2022-06-10,2022-06-15,Corporate,North,Electronics,iPhone 15,6,428.64,0.2,2057.47,689.72
ORD-2172,CUST-2797,2023-12-24,2023-12-31,Consumer,West,Clothing,Winter Jacket,9,489.94,0.2,3527.57,1169.02
ORD-2173,CUST-1992,2023-08-24,2023-08-28,Consumer,South,Electronics,MacBook Pro,4,1016.55,0.1,3659.58,968.11
ORD-2174,CUST-1137,2022-07-23,2022-07-29,Consumer,East,Furniture,Bookshelf,2,1427.23,0.05,2711.74,274.21
ORD-2175,CUST-2195,2022-07-02,2022-07-03,Home Office,South,Food & Bev,Tea Set,7,1038.21,0.2,5813.98,1355.25
ORD-2176,CUST-2003,2023-11-04,2023-11-06,Home Office,West,Furniture,Office Chair,5,1264.22,0.1,5688.99,1898.94
ORD-2177,CUST-1915,2023-05-08,2023-05-11,Home Office,East,Food & Bev,Tea Set,2,344.02,0.1,619.24,152.86
ORD-2178,CUST-2443,2022-06-30,2022-07-04,Consumer,West,Clothing,Running Shoes,6,997.71,0.1,5387.63,1853.02
ORD-2179,CUST-2822,2023-02-26,2023-03-04,Home Office,West,Furniture,Bookshelf,4,62.86,0.1,226.3,62.83
ORD-2180,CUST-1533,2023-11-23,2023-11-26,Corporate,East,Food & Bev,Coffee Maker,7,599.24,0.15,3565.48,887.16
ORD-2181,CUST-2793,2022-08-13,2022-08-16,Home Office,West,Electronics,Samsung TV,1,476.6,0.15,405.11,71.89
ORD-2182,CUST-2946,2022-04-23,2022-04-28,Home Office,South,Furniture,Sofa,10,507.93,0.2,4063.44,1174.0
ORD-2183,CUST-1741,2022-12-08,2022-12-11,Home Office,North,Electronics,iPad Air,9,113.93,0.0,1025.37,288.67
ORD-2184,CUST-2132,2022-08-23,2022-08-26,Home Office,West,Furniture,Standing Desk,3,1367.77,0.1,3692.98,903.63
ORD-2185,CUST-1579,2023-06-24,2023-06-25,Consumer,North,Furniture,Office Desk,9,608.95,0.15,4658.47,534.79
ORD-2186,CUST-1773,2023-12-06,2023-12-08,Home Office,South,Clothing,Winter Jacket,1,423.24,0.0,423.24,162.76
ORD-2187,CUST-2520,2022-03-20,2022-03-21,Consumer,East,Food & Bev,Air Fryer,9,1088.73,0.15,8328.78,891.63
ORD-2188,CUST-1047,2023-09-13,2023-09-20,Consumer,West,Furniture,Office Desk,5,1181.46,0.15,5021.2,1402.54
ORD-2189,CUST-1455,2022-04-13,2022-04-16,Consumer,West,Clothing,Formal Shirt,10,717.67,0.1,6459.03,1616.93
ORD-2190,CUST-2017,2022-10-19,2022-10-25,Corporate,East,Food & Bev,Tea Set,9,769.76,0.15,5888.66,624.34
ORD-2191,CUST-1976,2022-08-18,2022-08-23,Corporate,North,Food & Bev,Water Bottle,1,608.08,0.05,577.68,148.16
ORD-2192,CUST-2003,2023-10-08,2023-10-09,Consumer,East,Electronics,Samsung TV,2,850.11,0.05,1615.21,650.43
ORD-2193,CUST-1120,2023-09-24,2023-10-01,Corporate,South,Furniture,Office Desk,8,794.64,0.2,5085.7,1862.4
ORD-2194,CUST-2784,2022-12-12,2022-12-19,Corporate,West,Food & Bev,Water Bottle,3,74.03,0.2,177.67,55.0
ORD-2195,CUST-2451,2023-05-16,2023-05-21,Home Office,South,Electronics,Samsung TV,8,483.26,0.05,3672.78,780.99
ORD-2196,CUST-2532,2023-03-12,2023-03-18,Consumer,North,Food & Bev,Tea Set,2,576.02,0.0,1152.04,180.56
ORD-2197,CUST-2533,2022-04-27,2022-04-28,Corporate,South,Electronics,iPhone 15,7,752.87,0.2,4216.07,1140.52
ORD-2198,CUST-2259,2022-05-01,2022-05-05,Corporate,North,Food & Bev,Blender,5,1085.52,0.1,4884.84,1381.77
ORD-2199,CUST-1514,2022-10-25,2022-10-30,Consumer,South,Clothing,Sneakers,4,1208.16,0.1,4349.38,1225.58
ORD-2200,CUST-1852,2022-05-19,2022-05-21,Corporate,South,Food & Bev,Blender,9,1078.32,0.15,8249.15,853.27
ORD-2201,CUST-1677,2022-01-06,2022-01-09,Consumer,West,Furniture,Standing Desk,4,314.92,0.0,1259.68,363.05
ORD-2202,CUST-1028,2022-06-10,2022-06-11,Home Office,West,Electronics,MacBook Pro,6,961.79,0.05,5482.2,1210.11
ORD-2203,CUST-2149,2023-08-22,2023-08-28,Corporate,East,Furniture,Office Chair,5,563.57,0.15,2395.17,1022.76
ORD-2204,CUST-2069,2022-08-10,2022-08-13,Consumer,South,Furniture,Office Desk,3,409.15,0.0,1227.45,177.18
ORD-2205,CUST-1443,2023-09-23,2023-09-29,Home Office,East,Food & Bev,Water Bottle,8,329.77,0.0,2638.16,987.14
ORD-2206,CUST-2653,2022-06-18,2022-06-22,Consumer,South,Electronics,Dell Monitor,1,498.54,0.0,498.54,73.75
ORD-2207,CUST-1789,2022-11-06,2022-11-11,Corporate,West,Food & Bev,Blender,2,376.34,0.15,639.78,148.47
ORD-2208,CUST-2936,2022-11-21,2022-11-26,Home Office,East,Food & Bev,Water Bottle,2,1327.26,0.05,2521.79,1095.41
ORD-2209,CUST-2335,2023-03-29,2023-04-02,Home Office,West,Clothing,Running Shoes,5,1034.34,0.2,4137.36,1716.66
ORD-2210,CUST-2794,2023-04-23,2023-04-30,Corporate,North,Clothing,Running Shoes,6,1098.17,0.05,6259.57,1977.65
ORD-2211,CUST-1635,2022-01-11,2022-01-13,Consumer,East,Furniture,Bookshelf,8,554.27,0.05,4212.45,429.52
ORD-2212,CUST-1815,2023-05-30,2023-05-31,Corporate,East,Clothing,Winter Jacket,10,424.08,0.1,3816.72,1238.85
ORD-2213,CUST-2294,2022-02-28,2022-03-05,Home Office,East,Electronics,Samsung TV,1,1297.51,0.15,1102.88,495.23
ORD-2214,CUST-2255,2023-10-26,2023-11-02,Corporate,South,Food & Bev,Blender,9,1215.0,0.0,10935.0,2507.8
ORD-2215,CUST-2756,2023-03-06,2023-03-13,Consumer,South,Furniture,Standing Desk,2,102.95,0.0,205.9,43.24
ORD-2216,CUST-2201,2023-11-20,2023-11-27,Corporate,North,Clothing,Running Shoes,6,1348.65,0.05,7687.31,3205.64
ORD-2217,CUST-1546,2023-02-17,2023-02-21,Home Office,North,Clothing,Sneakers,1,116.13,0.2,92.9,14.09
ORD-2218,CUST-2529,2022-10-10,2022-10-15,Consumer,West,Electronics,iPhone 15,4,1039.3,0.15,3533.62,567.28
ORD-2219,CUST-1948,2022-12-26,2022-12-27,Home Office,East,Electronics,Samsung TV,6,710.05,0.0,4260.3,1270.28
ORD-2220,CUST-2615,2022-03-30,2022-04-01,Consumer,North,Electronics,MacBook Pro,6,894.9,0.0,5369.4,1977.83
ORD-2221,CUST-2511,2022-03-25,2022-03-31,Corporate,East,Electronics,iPhone 15,4,475.52,0.05,1806.98,653.39
ORD-2222,CUST-1462,2023-12-24,2023-12-27,Corporate,North,Furniture,Office Chair,3,432.87,0.2,1038.89,218.62
ORD-2223,CUST-1744,2022-10-30,2022-11-02,Consumer,South,Furniture,Office Chair,8,411.53,0.15,2798.4,627.69
ORD-2224,CUST-2101,2023-12-05,2023-12-12,Home Office,West,Clothing,Sneakers,3,74.36,0.2,178.46,41.94
ORD-2225,CUST-2521,2023-11-30,2023-12-07,Home Office,East,Furniture,Bookshelf,5,327.02,0.2,1308.08,383.35
ORD-2226,CUST-2292,2022-08-12,2022-08-16,Corporate,South,Clothing,Winter Jacket,5,66.54,0.0,332.7,93.48
ORD-2227,CUST-1660,2023-08-24,2023-08-27,Corporate,South,Furniture,Bookshelf,6,854.38,0.2,4101.02,1703.75
ORD-2228,CUST-1733,2023-03-08,2023-03-12,Consumer,North,Electronics,Samsung TV,6,518.27,0.0,3109.62,514.61
ORD-2229,CUST-2179,2022-07-10,2022-07-17,Home Office,West,Clothing,Running Shoes,1,669.73,0.2,535.78,139.17
ORD-2230,CUST-1614,2022-09-16,2022-09-22,Consumer,West,Food & Bev,Blender,6,909.39,0.15,4637.89,1565.26
ORD-2231,CUST-1335,2023-03-13,2023-03-20,Corporate,North,Electronics,iPhone 15,5,1431.89,0.15,6085.53,1871.77
ORD-2232,CUST-1633,2022-05-23,2022-05-25,Home Office,South,Furniture,Office Chair,6,1187.08,0.0,7122.48,3131.14
ORD-2233,CUST-1617,2022-06-19,2022-06-23,Corporate,West,Furniture,Office Chair,1,994.74,0.05,945.0,386.54
ORD-2234,CUST-2731,2022-07-28,2022-08-01,Consumer,South,Clothing,Winter Jacket,2,1091.72,0.05,2074.27,704.53
ORD-2235,CUST-2869,2022-12-19,2022-12-20,Consumer,West,Clothing,Winter Jacket,8,833.75,0.15,5669.5,1953.56
ORD-2236,CUST-1273,2022-09-06,2022-09-13,Home Office,West,Food & Bev,Blender,2,593.61,0.1,1068.5,392.21
ORD-2237,CUST-2516,2023-03-11,2023-03-16,Home Office,East,Food & Bev,Water Bottle,7,810.49,0.1,5106.09,1383.28
ORD-2238,CUST-2539,2023-01-13,2023-01-16,Consumer,South,Electronics,iPhone 15,6,762.15,0.0,4572.9,1434.51
ORD-2239,CUST-1786,2023-05-27,2023-05-29,Consumer,South,Food & Bev,Coffee Maker,1,332.62,0.15,282.73,37.46
ORD-2240,CUST-1815,2022-11-15,2022-11-19,Corporate,South,Furniture,Bookshelf,8,71.54,0.15,486.47,79.21
ORD-2241,CUST-1025,2023-12-04,2023-12-10,Corporate,North,Electronics,iPad Air,2,990.69,0.15,1684.17,642.08
ORD-2242,CUST-1111,2023-06-04,2023-06-08,Home Office,South,Furniture,Office Chair,8,37.15,0.15,252.62,62.61
ORD-2243,CUST-2599,2023-10-12,2023-10-13,Home Office,East,Clothing,Jeans,10,1214.55,0.15,10323.67,2846.46
ORD-2244,CUST-1690,2022-07-03,2022-07-07,Consumer,East,Food & Bev,Water Bottle,9,1144.22,0.0,10297.98,1571.84
ORD-2245,CUST-1102,2022-02-19,2022-02-23,Corporate,West,Clothing,Running Shoes,5,78.97,0.15,335.62,87.63
ORD-2246,CUST-1854,2023-11-23,2023-11-26,Corporate,West,Clothing,Formal Shirt,1,823.27,0.05,782.11,158.48
ORD-2247,CUST-1811,2023-10-14,2023-10-15,Corporate,East,Electronics,iPad Air,10,185.29,0.0,1852.9,529.83
ORD-2248,CUST-1707,2022-04-07,2022-04-09,Home Office,North,Furniture,Standing Desk,3,956.72,0.15,2439.64,1006.23
ORD-2249,CUST-1300,2023-06-21,2023-06-26,Home Office,South,Food & Bev,Tea Set,8,80.15,0.1,577.08,133.0
ORD-2250,CUST-2529,2023-10-15,2023-10-21,Corporate,North,Electronics,iPad Air,5,645.34,0.0,3226.7,530.39
ORD-2251,CUST-2749,2022-07-16,2022-07-21,Consumer,West,Clothing,Winter Jacket,5,1492.48,0.2,5969.92,1671.06
ORD-2252,CUST-2375,2023-04-30,2023-05-02,Home Office,East,Furniture,Office Desk,7,426.68,0.05,2837.42,558.68
ORD-2253,CUST-1848,2023-11-26,2023-11-29,Consumer,West,Electronics,Dell Monitor,5,27.48,0.05,130.53,13.91
ORD-2254,CUST-1664,2023-09-06,2023-09-13,Corporate,East,Furniture,Office Chair,6,163.78,0.05,933.55,99.26
ORD-2255,CUST-1796,2023-12-31,2024-01-05,Home Office,East,Furniture,Office Desk,8,890.11,0.2,5696.7,1225.15
ORD-2256,CUST-2520,2022-12-15,2022-12-18,Corporate,North,Food & Bev,Tea Set,6,1237.49,0.05,7053.69,1845.82
ORD-2257,CUST-2293,2023-02-04,2023-02-07,Home Office,South,Food & Bev,Air Fryer,7,67.75,0.2,379.4,166.44
ORD-2258,CUST-1924,2022-08-01,2022-08-07,Consumer,East,Food & Bev,Tea Set,9,566.4,0.1,4587.84,1664.47
ORD-2259,CUST-2566,2023-08-22,2023-08-24,Home Office,South,Food & Bev,Coffee Maker,10,540.41,0.15,4593.48,1127.18
ORD-2260,CUST-1447,2023-01-20,2023-01-25,Consumer,West,Electronics,Samsung TV,3,580.07,0.0,1740.21,233.09
ORD-2261,CUST-1856,2022-06-12,2022-06-19,Consumer,East,Furniture,Office Desk,7,834.1,0.1,5254.83,1907.23
ORD-2262,CUST-2759,2022-04-19,2022-04-25,Home Office,East,Clothing,Formal Shirt,6,763.41,0.2,3664.37,869.41
ORD-2263,CUST-1684,2023-04-06,2023-04-08,Corporate,West,Food & Bev,Blender,3,612.08,0.0,1836.24,525.96
ORD-2264,CUST-1059,2023-08-18,2023-08-24,Corporate,North,Food & Bev,Air Fryer,7,1461.89,0.15,8698.25,1444.83
ORD-2265,CUST-1340,2023-08-08,2023-08-14,Home Office,North,Furniture,Standing Desk,7,1419.32,0.1,8941.72,2802.64
ORD-2266,CUST-1330,2023-09-08,2023-09-15,Consumer,East,Food & Bev,Coffee Maker,7,837.04,0.05,5566.32,2213.21
ORD-2267,CUST-1063,2023-04-29,2023-05-05,Consumer,South,Food & Bev,Water Bottle,4,497.63,0.1,1791.47,219.79
ORD-2268,CUST-2992,2022-09-08,2022-09-14,Corporate,West,Furniture,Sofa,10,676.61,0.05,6427.8,2435.26
ORD-2269,CUST-1066,2022-12-06,2022-12-13,Home Office,North,Food & Bev,Tea Set,3,382.4,0.0,1147.2,117.48
ORD-2270,CUST-2590,2022-03-14,2022-03-21,Corporate,West,Food & Bev,Tea Set,7,1437.21,0.2,8048.38,1145.64
ORD-2271,CUST-2467,2022-03-03,2022-03-06,Home Office,West,Electronics,iPad Air,7,1245.9,0.0,8721.3,1981.31
ORD-2272,CUST-1228,2022-05-30,2022-06-06,Consumer,North,Food & Bev,Blender,5,1141.75,0.2,4567.0,1661.26
ORD-2273,CUST-1675,2022-12-14,2022-12-16,Home Office,West,Furniture,Office Chair,4,1197.42,0.05,4550.2,876.27
ORD-2274,CUST-2432,2022-09-24,2022-09-27,Consumer,West,Electronics,iPad Air,5,1040.01,0.1,4680.05,1757.74
ORD-2275,CUST-2802,2022-02-06,2022-02-13,Home Office,East,Clothing,Sneakers,3,239.08,0.1,645.52,70.41
ORD-2276,CUST-1900,2022-10-26,2022-10-29,Home Office,East,Clothing,Sneakers,3,860.11,0.1,2322.3,618.54
ORD-2277,CUST-1433,2023-09-15,2023-09-18,Consumer,South,Clothing,Running Shoes,7,400.81,0.05,2665.39,292.66
ORD-2278,CUST-2266,2023-01-08,2023-01-14,Corporate,North,Clothing,Running Shoes,9,1123.28,0.2,8087.62,1957.57
ORD-2279,CUST-2783,2023-05-29,2023-06-01,Home Office,South,Furniture,Office Chair,9,574.06,0.15,4391.56,1435.74
ORD-2280,CUST-1307,2022-01-15,2022-01-21,Corporate,West,Food & Bev,Air Fryer,2,526.7,0.1,948.06,163.3
ORD-2281,CUST-2732,2022-07-21,2022-07-24,Home Office,North,Clothing,Sneakers,8,699.8,0.0,5598.4,2205.72
ORD-2282,CUST-2133,2022-02-03,2022-02-07,Home Office,East,Furniture,Standing Desk,2,1429.0,0.2,2286.4,282.41
ORD-2283,CUST-2332,2023-06-20,2023-06-22,Home Office,West,Electronics,MacBook Pro,4,398.99,0.05,1516.16,517.61
ORD-2284,CUST-2501,2022-02-11,2022-02-16,Consumer,West,Furniture,Standing Desk,5,836.92,0.0,4184.6,1506.83
ORD-2285,CUST-1201,2022-08-01,2022-08-03,Consumer,East,Electronics,iPhone 15,4,886.8,0.2,2837.76,757.82
ORD-2286,CUST-2207,2023-05-05,2023-05-06,Consumer,North,Electronics,Samsung TV,8,143.41,0.05,1089.92,147.09
ORD-2287,CUST-1906,2023-08-06,2023-08-07,Corporate,West,Furniture,Sofa,10,656.04,0.0,6560.4,2309.22
ORD-2288,CUST-1673,2022-09-15,2022-09-22,Consumer,West,Furniture,Sofa,7,910.0,0.15,5414.5,1737.49
